"source","ingredientPhrase"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","1 cup chopped green onions"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","1 teaspoon curry powder"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","2 teaspoons red curry paste"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","1/2 teaspoon ground cumin"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","4 teaspoons low-sodium soy sauce"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","1 tablespoon brown sugar"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","1/2 teaspoon salt, divided"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","1 (14-ounce) can light coconut milk"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","2 tablespoons chopped fresh cilantro"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","4 (6-ounce) tilapia fillets"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","Cooking spray"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","3 cups hot cooked basmati rice"
"https://www.myrecipes.com/recipe/broiled-tilapia-with-thai-coconut-curry-sauce","4 lime wedges"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","1 1/2 pounds lean ground beef"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","2 bell peppers"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","1/2 yellow onion"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","1 clove garlic"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","1 teaspoon seasoned salt"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","4 slices Provolone cheese"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","4 large eggs"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","1/4 cup heavy cream"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","1 teaspoon hot sauce"
"https://thatlowcarblife.com/philly-cheese-steak-casserole","1 teaspoon Worcestershire sauce"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1 1/2 cups shiitake mushroom caps (about 4 oz.)"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","10 ounces pork tenderloin, cut into 1/2-in. pieces"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","6 tablespoons whole-wheat panko (Japanese breadcrumbs)"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1/2 teaspoon kosher salt, divided"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1/2 teaspoon black pepper, divided"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1 large egg, lightly beaten"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","2 tablespoons canola oil, divided"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1 bunch Broccolini, finely chopped"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1 cup unsalted chicken stock, divided"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","2 tablespoons rice or apple cider vinegar, divided"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1 tablespoon light brown sugar"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1 tablespoon reduced-sodium soy sauce"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","1 tablespoon Sriracha chili sauce"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","2 teaspoons cornstarch"
"https://www.cookinglight.com/recipes/mushroom-and-pork-meatballs-broccolini-rice","2 (8.8-oz.) pkg. precooked brown rice (such as Uncle Ben's)"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","1 1/2 tablespoons brown sugar"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","1 1/2 tablespoons lower-sodium soy sauce"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","2 teaspoons minced fresh garlic"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","2 teaspoons sambal oelek (ground fresh chile paste) or 1/2 teaspoon crushed red pepper"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","3/4 teaspoon grated peeled fresh ginger"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","3/4 teaspoon dark sesame oil"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","12 ounces pork tenderloin, trimmed and thinly sliced"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","2 tablespoons rice vinegar"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","2 teaspoons canola oil, divided"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","1/4 teaspoon granulated sugar"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","1 cup shaved carrot"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","1/4 cup (1-inch) diagonally cut green onions"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","1/4 cup fresh cilantro leaves"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","4 (1 1/2-ounce) whole-wheat hamburger buns"
"https://www.myrecipes.com/recipe/soy-marinated-pork-sandwiches","Soba Noodle Salad"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","1 large head cauliflower, cut into florets"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","2 tablespoons cornstarch"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","2 tablespoons canned full fat coconut milk"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","1/3 cup + 2 tablespoons low sodium soy sauce or Braggs Liquid Aminos"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","3 tablespoons hoisin sauce"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","2 tablespoons real maple syrup or honey"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","2 tablespoons rice vinegar"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","1 tablespoon sesame or peanut oil"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","2 cloves garlic, minced or grated"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","1 inch fresh ginger, grated"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","4 green onions, chopped, plus more for serving"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","1/2 teaspoon crushed red pepper flakes, more or less to taste"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","1 pinch black pepper"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","1/4 cup salted peanuts, chopped, plus more for serving"
"https://www.halfbakedharvest.com/kung-pao-cauliflower","steamed white or brown rice, for serving"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","180g (6oz ) chicken breast (, thinly sliced)"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1/2 tsp baking soda / bi-carb ((optional, Note 1))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1 tbsp cornflour / corn starch"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1 1/2 tbsp light soy sauce (, or all purpose soy(Note 3))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1 tbsp Oyster Sauce ((Note 4))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1 tbsp Chinese Cooking Wine (OR Mirin (Note 5))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1/2 tsp sesame oil ((optional))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","Dash of white pepper ((or black))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","3/4 cup (185 ml) water"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1 1/2 tbsp vegetable oil ((or other cooking oil))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","2 garlic cloves (, finely chopped)"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1/2 onion (, sliced (white, brown, yellow))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","5 - 6 stems choy sum ((or other Asian greens))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1 medium carrot"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1/2 cup sliced mushrooms ((shiitake is authentic, but any will do))"
"https://www.recipetineats.com/chicken-stir-fry-chop-suey","1 cup bean sprouts"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","2 teaspoons ground cumin"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","1 ½ teaspoons ground turmeric"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","1 teaspoon ground coriander"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","½ teaspoon ground fennel seeds"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","Salt and freshly ground black pepper"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","4 halibut steaks, 1 inch thick, 2 to 2 1/2 pounds total (Pacific salmon, wild striped bass, hake steaks or fillets of these fish can be substituted)"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","2 lemons"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","4 tablespoons ghee (sold in Indian stores and fancy food shops) or clarified butter; vegetable oil can be substituted"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","1 tablespoon minced fresh ginger"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","½ cup finely chopped onion"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","1 cup cooked fresh corn kernels (about 1 ear of corn)"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","Oil for grill"
"https://cooking.nytimes.com/recipes/8698-grilled-halibut-with-indian-spices-and-corn-relish","1 tablespoon chopped fresh cilantro leaves"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","5 tablespoons peanut butter"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","5 tablespoons water"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","5 tablespoons soy sauce, or tamari for gluten free"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","2 tablespoons sesame oil (optional – for flavor)"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","2 tablespoons honey"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","juice of 1 lime"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","1 clove garlic"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","1/4 cup chili sauce like sriracha (more or less depending on spice tolerance)"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","1/2 cup peanuts"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","1 lb. chicken breast"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","1 red bell pepper"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","3-4 cups chopped purple cabbage"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","10 ounces soba noodles"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","fresh cilantro or basil to taste"
"https://pinchofyum.com/spicy-peanut-soba-noodle-salad","crushed peanuts for topping"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","8 cups fresh broccoli cut into bite sized pieces"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","1/4 cup red onion, diced finely"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","1/2 cup sunflower or pumpkin seeds"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","4 ounces cheddar cheese, cubed"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","3/4 cup mayonnaise"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","5 tablespoons low-carb sweetener (Erythritol) ((more or less to taste))"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","2 tablespoons apple cider vinegar"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","salt and pepper to taste"
"https://www.the-girl-who-ate-everything.com/keto-broccoli-salad","1/2 lb bacon, cooked and crumbled"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","2 cups shredded chicken breast"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","1/4 cup Greek yogurt"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","Kosher salt and freshly ground black pepper, to taste"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","1 baguette, cut into 3-4 equal pieces, toasted, for serving"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","2 cups arugula, for serving"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","2 Roma tomatoes, thinly sliced, for serving"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","8 ounces mozzarella, sliced"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","1 cup fresh basil leaves"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","3 cloves garlic, peeled"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","3 tablespoons pine nuts"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","1/3 cup grated Parmesan"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","Kosher salt and freshly ground black pepper, to taste"
"https://damndelicious.net/2012/10/22/chicken-pesto-sandwich","1/3 cup olive oil"
"https://www.skinnytaste.com/slow-cooker-pulled-pork","2.5 lb boneless pork loin roast, center cut, trimmed of all fat"
"https://www.skinnytaste.com/slow-cooker-pulled-pork","2 tsp red wine vinegar"
"https://www.skinnytaste.com/slow-cooker-pulled-pork","2 tsp Hickory liquid smoke"
"https://www.skinnytaste.com/slow-cooker-pulled-pork","1 tsp garlic powder"
"https://www.skinnytaste.com/slow-cooker-pulled-pork","1 tsp sea salt"
"https://www.skinnytaste.com/slow-cooker-pulled-pork","1 cup Homemade Kansas City BBQ Sauce"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","Chicken Satay"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","2 tablespoons soy sauce"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 tablespoon peanut oil"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 teaspoon toasted sesame oil"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 tablespoon fish sauce"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 teaspoon minced fresh ginger"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 teaspoon minced garlic"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1/2 teaspoon ground coriander"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1/4 teaspoon crushed red pepper"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 pound boneless, skinless chicken breasts"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","16 to 18 (12-inch) bamboo skewers, soaked in warm water for 15 to 30 minutes"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 recipe Peanut Sauce"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","Cilantro sprigs for garnish (optional)"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","Peanut Sauce:"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1/4 cup chopped green onions"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","2 1/2 tablespoons chopped fresh cilantro"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 jalapeno, stemmed, seeded, and chopped"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 teaspoon minced garlic"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1/2 teaspoon minced fresh ginger"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","3/4 cup smooth peanut butter"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 tablespoon toasted sesame oil"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","2 1/2 tablespoons fish sauce"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","4 teaspoons fresh lime juice (about 1/2 small lime)"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","3/4 cup coconut milk"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","2 tablespoons hoisin sauce"
"https://www.emerils.com/127326/chicken-satay-peanut-sauce","1 to 2 tablespoons honey, to taste"
"https://www.skinnytaste.com/italian-chopped-salad","4 cups chopped romaine"
"https://www.skinnytaste.com/italian-chopped-salad","1/2 cup peeled English cucumber, cubed"
"https://www.skinnytaste.com/italian-chopped-salad","1/2 cup halved cherry tomato"
"https://www.skinnytaste.com/italian-chopped-salad","sliced red onion"
"https://www.skinnytaste.com/italian-chopped-salad","2 tablespoons olive oil"
"https://www.skinnytaste.com/italian-chopped-salad","1 tablespoon red wine vinegar"
"https://www.skinnytaste.com/italian-chopped-salad","kosher salt and black pepper"
"https://www.skinnytaste.com/italian-chopped-salad","1/2 roasted red pepper, in water, chopped"
"https://www.skinnytaste.com/italian-chopped-salad","1 ounce genoa salami, sliced"
"https://www.skinnytaste.com/italian-chopped-salad","6 tablespoons shredded part-skim mozzarella"
"https://www.skinnytaste.com/orange-chicken-makeover","1/3 cup freshly-squeezed orange juice"
"https://www.skinnytaste.com/orange-chicken-makeover","1/4 cup reduced sodium chicken broth"
"https://www.skinnytaste.com/orange-chicken-makeover","2 tbsp soy sauce, Tamari for gluten-free"
"https://www.skinnytaste.com/orange-chicken-makeover","2 tbsp raw sugar"
"https://www.skinnytaste.com/orange-chicken-makeover","1 tbsp Chinese rice wine"
"https://www.skinnytaste.com/orange-chicken-makeover","1 tbsp sriracha, or more to taste"
"https://www.skinnytaste.com/orange-chicken-makeover","1 tbsp rice vinegar"
"https://www.skinnytaste.com/orange-chicken-makeover","1/4 teaspoon white pepper"
"https://www.skinnytaste.com/orange-chicken-makeover","2 teaspoons corn starch"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","2 cups fresh spinach"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","2 cups asparagus, roughly chopped"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1 summer squash, sliced thin"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1 zucchini, sliced thin"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1/2 teaspoon ground black pepper"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1/2 teaspoon ground sea salt"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1/2 teaspoon garlic powder"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1 bunch fresh thyme"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1 shallot, minced"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","2 garlic cloves, minced"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1 lb salmon, sliced into 4 pieces"
"https://lexiscleankitchen.com/salmon-and-veggies-en-papillote","1 lemon, sliced into thin rounds"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","1 pound fresh strawberries, diced"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","Optional: 1 to 2 teaspoons honey or maple syrup, to taste"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","2 ounces crumbled goat cheese (about 1/2 cup)"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","1/4 cup chopped fresh basil, plus a few small basil leaves for garnish"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","1 tablespoon extra-virgin olive oil"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","1 tablespoon thick balsamic vinegar*"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","1/2 teaspoon Maldon flaky sea salt or a scant 1/4 teaspoon fine sea salt"
"https://cookieandkate.com/strawberry-basil-goat-cheese-salad-recipe","Freshly ground black pepper"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","2 cups rinsed basmati rice"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","3 cups water or stock"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","generous pinch saffron (optional)"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","generous pinch salt"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","——"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 pound mix of white fish (cod, halibut, sea bass, haddock), scallops, shrimp"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 teaspoon olive oil"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","¼ teaspoon salt"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","½ teaspoon smoked paprika"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","zest of one lemon"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 garlic clove – minced or grated"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","—–"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","6 ounces ground chorizo, removed from casing and crumbled (or use Spanish Style “Cured Chorizo- or soy chorizo, or turkey chorizo– see note)"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 teaspoon olive oil"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","—–"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 Tablespoon olive oil"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 extra large onion – diced"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","2 celery stocks – chopped"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","2 carrots – diced"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 red bell peppe r- diced"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","4 garlic cloves – rough chopped"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","2 Tablespoosn tomato paste"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 ½ Cups stock- chicken or fish or veggie"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","½ cup white wine"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 teaspoon smoked paprika"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","2 bay leaves"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 can garbanzo beans, drained"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","1 teaspoon salt (or to taste)"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","½ teaspoon cracked pepper"
"https://www.feastingathome.com/spanish-seafood-stew-with-saffron-rice","fresh Italian parsley"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","1/4 cup olive oil"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","2 Tbsp red wine vinegar"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","1 tsp dried oregano"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","1/2 tsp salt"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","Freshly cracked pepper"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","4 Roma tomatoes (or two medium tomatoes)"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","1 medium cucumber"
"https://www.budgetbytes.com/simple-tomato-cucumber-salad","1/2 small red onion"
"https://cooking.nytimes.com/recipes/1013515-baked-bean-and-cheese-quesadillas","2 corn tortillas"
"https://cooking.nytimes.com/recipes/1013515-baked-bean-and-cheese-quesadillas","⅓ cup cooked baked beans, homemade or canned, with sauce"
"https://cooking.nytimes.com/recipes/1013515-baked-bean-and-cheese-quesadillas","1 ounce grated Monterey Jack, Cheddar or mixed cheeses 1/4 cup"
"https://cooking.nytimes.com/recipes/1013515-baked-bean-and-cheese-quesadillas","Salsa for serving optional"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","For Gazpacho"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 ripe Hass avocado, halved and pitted"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 small cucumber, peeled"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","2 cups vegetable broth"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 shallot, chopped"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 tablespoon lemon juice, more to taste"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 tablespoon rice vinegar"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1/4 teaspoon sea salt, more to taste"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1/4 teaspoon ground black pepper, more to taste"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","For Shrimp"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","10 large shrimp, peeled and deveined "
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1/2 teaspoon chili powder"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1/8 teaspoon cayenne pepper"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","pinch salt"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 tablespoon olive oil"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","Topping Options"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 ear corn, cooked and cut from the cob"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","1 fresh tomato, diced"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","basil, sliced thin for garnish"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","splash extra virgin olive oil, for garnish"
"https://lexiscleankitchen.com/mexican-avocado-gazpacho-with-cajun-chili-shrimp","red chili pepper, sliced, for garnish"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1 large head Romaine Lettuce (rinsed, chopped and dried)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1 cup Cherry or grape tomatoes (halved (or large tomato, diced))"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1 avocado (diced)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/2 English cucumber (sliced)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/2 small yellow onion (thinly sliced)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","l cup Snap peas (whole, optional)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/2 cup corn kernels (canned or freshly cooked)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/3 bunch fresh cilantro"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/3 cup extra virgin olive oil"
